test_id,input_request,expected_label_id,expected_label_name
TR_04818,Just today there was a purchase on my card that wasn't done by me. Can this be reversed and my card be frozen? I can't have this continue!,16,card_payment_not_recognised
TR_04819,Help! I need to cancel a transaction.,8,cancel_transfer
TR_04820,What are the top up charges for US cards?,57,top_up_by_card_charge
TR_04821,Can you tell me the status of my new card?,41,lost_or_stolen_card
TR_04822,I am perplexed. Why is it that I received an extremely wrong rate when I tried to use an ATM using a foreign currency?,76,wrong_exchange_rate_for_cash_withdrawal
TR_04823,What happens if the ATM gives me the wrong amount of money?,75,wrong_amount_of_cash_received
TR_04824,I have a card payment which shows as pending,45,pending_card_payment
TR_04825,There is a direct debit payment that I did not make.,28,direct_debit_payment_not_recognised
TR_04826,Do transfers from Europe take longer?,67,transfer_timing
TR_04827,How do I verify the source of my funds?,70,verify_source_of_funds
TR_04828,I just found out from the seller that my money didn't go through. I checked my account and it was deducted at first but now it's back in my account. Can you  please fix this for me quickly?,53,reverted_card_payment?
TR_04829,How many disposable cards per person?,29,disposable_card_limits
TR_04830,Is it free to transfer money or is there a fee?,64,transfer_fee_charged
TR_04831,The app does not recognize who I am.,68,unable_to_verify_identity
TR_04832,Is there an option to top up a with cheque?,58,top_up_by_cash_or_cheque
TR_04833,I do not have my pin,38,get_physical_card
TR_04834,My refund is not showing.,51,Refund_not_showing_up
TR_04835,"Why am I being charged for ATM cash withdrawals? The only reason I use it is because it's been free! Now you expect me to pay for them, and how much is that going to cost me?",19,cash_withdrawal_charge
TR_04836,What are the steps to activating a new card?,0,activate_my_card
TR_04837,How much is the charge for a foreign currency exchange?,31,exchange_charge
TR_04838,My account is  new  why can I  not top up,47,pending_top_up
TR_04839,There are funds in my app that I did not receive.,20,cash_withdrawal_not_recognised
TR_04840,Why was I charged for payments? You didn't warn me about additional fees.,15,card_payment_fee_charged
TR_04841,I got less cash than what I specified for through the ATM.,75,wrong_amount_of_cash_received
TR_04842,I was charged a fee for a transfer. Where did it come from?,64,transfer_fee_charged
TR_04843,My card was used without my permission.,22,compromised_card
TR_04844,What reasons could cause my top up to be reverted,61,top_up_reverted
TR_04845,What is the charge for paying with my card?,15,card_payment_fee_charged
TR_04846,I need my card frozen cause it was used without my consent to take money out. It was in an odd place.,20,cash_withdrawal_not_recognised
TR_04847,Can you remove my account please?,55,terminate_account
TR_04848,I got less cash at the ATM than I asked for. Why?,75,wrong_amount_of_cash_received
TR_04849,How many cards can I have for one account?,39,getting_spare_card
TR_04850,Do you have an auto top-up option?,4,automatic_top_up
TR_04851,I believe my top up is still pending,47,pending_top_up
TR_04852,In what ATM can I change my pin?,21,change_pin
TR_04853,Can I add money in intervals to my account?  I will be traveling.,4,automatic_top_up
TR_04854,My money disappeared right when I tried to top up,62,topping_up_by_card
TR_04855,Can I get both a Visa and a Mastercard from you?,73,visa_or_mastercard
TR_04856,How long will my transfer be pending?,48,pending_transfer
TR_04857,Does the PIN come under separate cover?,38,get_physical_card
TR_04858,Why was there an extra charge because I used my card to pay?,15,card_payment_fee_charged
TR_04859,"I can't figure out why I haven't gotten my cash, when I already put the check in the bank.",6,balance_not_updated_after_cheque_or_cash_deposit
TR_04860,"Hey a seller just contacted me that my money didn't come through. It was definitely deducted from my account, but now it appears it's back with me! Sort this out asap please.",53,reverted_card_payment?
TR_04861,I need to withdraw money. Where can I do that?,3,atm_support
TR_04862,Is it possible to get a card outside the UK?,24,country_support
TR_04863,My card is expiring so how fast can I get a new one and how much will it be?,9,card_about_to_expire
TR_04864,Why am I being charged again?,63,transaction_charged_twice
TR_04865,I have a direct debit that I did not set up,28,direct_debit_payment_not_recognised
TR_04866,Are you able to delete my account?,55,terminate_account
TR_04867,"Do you not accept crypto transfers from certain places? Because when I tried to do a top up the money just disappeared. Im not sure what to do or what I'm doing wrong, please help.",61,top_up_reverted
TR_04868,How can I transfer money using my credit card?,62,topping_up_by_card
TR_04869,Will I be able to get both a visa and a mastercard?,73,visa_or_mastercard
TR_04870,I got some cash out of the ATM over the holiday and it seems that I've been grossly overcharged. I wouldn't have done that if I knew of these outrageous charges!,76,wrong_exchange_rate_for_cash_withdrawal
TR_04871,What are my options for holding money in multiple currencies?,36,fiat_currency_support
TR_04872,I see non-received cash in my app.,20,cash_withdrawal_not_recognised
TR_04873,Where can I order a virtual card?,40,getting_virtual_card
TR_04874,What countries will my card be supported in?,24,country_support
TR_04875,Is there a way to revert a transaction?,8,cancel_transfer
TR_04876,What should I do if my card doesn't work?,14,card_not_working
TR_04877,"When will I get a new card when I order it, and how much will it cost.",9,card_about_to_expire
TR_04878,I want to skip verification of my identity.,74,why_verify_identity
TR_04879,What are the disposable cards for?,37,get_disposable_virtual_card
TR_04880,"I made a cash deposit, but it hasn't shown up in my balance yet.",6,balance_not_updated_after_cheque_or_cash_deposit
TR_04881,I think my passcode was changed,44,passcode_forgotten
TR_04882,I could not do a transfer because it was declined,27,declined_transfer
TR_04883,Can I change to another currency?,33,exchange_via_app
TR_04884,Are there any documents needed for the identity check?,69,verify_my_identity
TR_04885,"I didn't mean to do the transfer, is there any way to cancel it?",8,cancel_transfer
TR_04886,Where is the money that I transferred.,5,balance_not_updated_after_bank_transfer
TR_04887,"My funds are low, can I auto top up?",4,automatic_top_up
TR_04888,Is my child too young to sign up?,1,age_limit
TR_04889,What cards and currencies do you support?,54,supported_cards_and_currencies
TR_04890,Why is there an extra charge on my statement.,34,extra_charge_on_statement
TR_04891,What is with the need to have all my ID information?,74,why_verify_identity
TR_04892,I'd like to open an account for my kids can I do that?,1,age_limit
TR_04893,"My card payment is just showing up as pending and it has been a while , what's going on with that, it should be going through at some point?",45,pending_card_payment
TR_04894,How many transactions can I do with one disposable card?,29,disposable_card_limits
TR_04895,"My American express works with my apple pay, why is top up not working?",2,apple_pay_or_google_pay
TR_04896,What is the timeframe for a transfer in Europe?,67,transfer_timing
TR_04897,Is there a fee to top up by bank transfers?,56,top_up_by_bank_transfer_charge
TR_04898,I need some help linking my new card.,13,card_linking
TR_04899,Why am I being charged a fee for using my card? If there is some print out of places that charge me can you please send me that?,15,card_payment_fee_charged
TR_04900,How do I unblock my card?,49,pin_blocked
TR_04901,Can you show me where to link the new card?,13,card_linking
TR_04902,In which stores can I shop with this card?,10,card_acceptance
TR_04903,Why did my transfer fail?  What can I do?,35,failed_transfer
TR_04904,"Hi I'm a new customer and tried topping up for the first time today, seems it's not working, the thing shows up as pending since half an hour already! Please fix it!",47,pending_top_up
TR_04905,"In a month, my card will reach its expiration date, am I required to request the next card?",9,card_about_to_expire
TR_04906,I would like a refund on the extra pound I was charged.,34,extra_charge_on_statement
TR_04907,"I can't freeze my account as I need the card as I am traveling, how do I change my pin?",21,change_pin
TR_04908,My balance doesn't show my deposit.,6,balance_not_updated_after_cheque_or_cash_deposit
TR_04909,"I really wanted to buy something online but seems the card is not working as the payment suddenly came back! What's going on here, I've been trying for a good week or two.",53,reverted_card_payment?
TR_04910,Can I make an account for my kids?,1,age_limit
TR_04911,So the transfer finally worked but now it's been pending for quite a long time. How long do you expect me to wait for it? It's quite urgent,48,pending_transfer
TR_04912,My card is broken,14,card_not_working
TR_04913,What do I do to activate my new card?,0,activate_my_card
TR_04914,What do I need to do to activate my new card?,0,activate_my_card
TR_04915,How do I delete an account?,55,terminate_account
TR_04916,There's a direct debit I wish to dispute,28,direct_debit_payment_not_recognised
TR_04917,What are all the currencies and cards supported to use this?,54,supported_cards_and_currencies
TR_04918,I need to change my last name on my account because I just got married.,30,edit_personal_details
TR_04919,Why was money taken for a transfer?,64,transfer_fee_charged
TR_04920,"I made an international purchase, but the exchange rate was wrong",17,card_payment_wrong_exchange_rate
TR_04921,I moved to a new city and need to change my address,30,edit_personal_details
TR_04922,I'm still expecting the transaction to be finished,66,transfer_not_received_by_recipient
